intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""20g,a*""","=""""",,"=""0.00000000""","=""0.89352""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).19s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""20g,a*""","=""""",,"=""0.00000000""","=""0.8930""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).18s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""20g,a*""","=""""",,"=""0.00000000""","=""0.8930""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).18s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""20g,a*""","=""""",,"=""0.00000000""","=""0.8930""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).18s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.8925""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).17s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.8925""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).17s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.8925""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).17s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.8919""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).16s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.8919""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).16s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""30g,a*""","=""""",,"=""0.00000000""","=""0.8919""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).16s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.89102""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).15s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.89102""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).15s""","=""3D*""","=""3""",,"=""""","=""L6772""",
