intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.3d""","=""4D*""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""17*""","=""1.002e+06""",AA,"=""0.0000000""","=""0.2818128""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",,"=""T7401LS""","=""L7397""",
"=""17*""","=""1.002e+06""",AA,"=""0.0000000""","=""0.2818128""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",,"=""T7401LS""","=""L7397""",
"=""*""","=""""",,"=""4.5069""","=""4.7680""","=""1s.2s.3p""","=""4P*""","=""1/2""","=""1s.2p.3p""","=""4P""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.5069""","=""4.7680""","=""1s.2s.3p""","=""4P*""","=""5/2""","=""1s.2p.3p""","=""4P""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.5069""","=""4.7680""","=""1s.2s.3p""","=""4P*""","=""3/2""","=""1s.2p.3p""","=""4P""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.5069""","=""4.7680""","=""1s.2s.3p""","=""4P*""","=""5/2""","=""1s.2p.3p""","=""4P""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.5069""","=""4.7680""","=""1s.2s.3p""","=""4P*""","=""3/2""","=""1s.2p.3p""","=""4P""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.5069""","=""4.7680""","=""1s.2s.3p""","=""4P*""","=""3/2""","=""1s.2p.3p""","=""4P""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.5069""","=""4.7680""","=""1s.2s.3p""","=""4P*""","=""1/2""","=""1s.2p.3p""","=""4P""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1560""",
"=""*""","=""""",,"=""4.4692""","=""4.7210""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.4s""","=""4P*""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7210""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4s""","=""4P*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7210""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.4s""","=""4P*""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7210""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.4s""","=""4P*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7210""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4s""","=""4P*""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7210""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.4s""","=""4P*""","=""5/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7210""","=""1s.2p2""","=""4P""","=""1/2""","=""1s.2p.4s""","=""4P*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
