intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""1.09e+07""",D,"=""0.00206837""","=""1.12409814""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.63e+06""",C,"=""0.00000000""","=""1.115764""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",,"=""T5803""","=""""",
"=""""","=""1.47e+07""",C+,"=""0.00000000""","=""1.115693""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""",,"=""T5803""","=""""",
"=""""","=""5.89e+07""",B,"=""0.00000000""","=""1.115570""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""3""",,"=""T5803""","=""""",
"=""""","=""2.44e+07""",C+,"=""0.00144222""","=""1.115764""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",,"=""T5803""","=""""",
"=""""","=""4.40e+07""",B,"=""0.00144222""","=""1.115693""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""2""",,"=""T5803""","=""""",
"=""""","=""3.25e+07""",C+,"=""0.00206837""","=""1.115764""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).4s""","=""3D*""","=""1""",,"=""T5803""","=""""",
"=""""","=""1.03e+07""",B,"=""0.14459860""","=""1.2297""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).8d""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""1.12e+07""",B,"=""0.14459860""","=""1.2297""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).8d""","=""1F*""","=""3""",,"=""T5713""","=""""",
"=""""","=""1.63e+07""",B,"=""0.14459860""","=""1.22482""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).7d""","=""1F*""","=""3""",,"=""T5713""","=""""",
"=""""","=""1.51e+07""",B,"=""0.14459860""","=""1.22482""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).7d""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""9.09e+06""",B,"=""0.14459860""","=""1.22388""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).8s""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""2.49e+07""",B,"=""0.14459860""","=""1.21737""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).6d""","=""1F*""","=""3""",,"=""T5713""","=""""",
"=""""","=""2.33e+07""",B,"=""0.14459860""","=""1.21733""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).6d""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""1.46e+07""",B,"=""0.14459860""","=""1.21582""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).7s""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""4.06e+07""",B,"=""0.14459860""","=""1.2051""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).5d""","=""1F*""","=""3""",,"=""T5713""","=""""",
"=""""","=""3.82e+07""",B,"=""0.14459860""","=""1.20501""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).5d""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""1.10e+07""",B,"=""0.14459860""","=""1.20472""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<5/2>).5d""","=""1P*""","=""1""",,"=""T5713""","=""""",
"=""""","=""2.58e+07""",B,"=""0.14459860""","=""1.20229""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).6s""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""2.85e+08""",C+,"=""0.00000000""","=""1.03812810""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""40""","=""5.12e+08""",C+,"=""0.00000000""","=""1.03803302""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",,"=""T5713LS""","=""L3760""",
"=""""","=""7.05e+07""",B,"=""0.14459860""","=""1.18225101""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""1F*""","=""3""",,"=""T5713""","=""""",
"=""""","=""6.68e+07""",B,"=""0.14459860""","=""1.18220""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).4d""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""1.70e+07""",B,"=""0.14459860""","=""1.18176""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<5/2>).4d""","=""1P*""","=""1""",,"=""T5713""","=""""",
"=""""","=""6.81e+08""",C+,"=""0.00144222""","=""1.03818408""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",,"=""T5713LS""","=""""",
"=""""","=""1.70e+08""",C+,"=""0.00144222""","=""1.03812810""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.70e+08""",C+,"=""0.00144222""","=""1.03803302""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""2.26e+08""",C+,"=""0.00206837""","=""1.03812810""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""5.22e+07""",B,"=""0.14459860""","=""1.17674031""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).5s""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""80""","=""1.23e+08""",B,"=""0.14459860""","=""1.13294897""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""1F*""","=""3""",,"=""T5713""","=""L3760""",
"=""""","=""1.17e+08""",B,"=""0.14459860""","=""1.13287968""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""1D*""","=""2""",,"=""T5713""","=""""",
"=""""","=""2.04e+07""",B,"=""0.14459860""","=""1.13247""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""1P*""","=""1""",,"=""T5713""","=""""",
"=""""","=""2.01e+05""",D,"=""0.00000000""","=""0.985207""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""7.22e+06""",C,"=""0.00000000""","=""0.985207""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""3""",,"=""T5713LS""","=""""",
"=""""","=""1.81e+06""",C,"=""0.00000000""","=""0.985207""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""5.39e+06""",C,"=""0.00144222""","=""0.985207""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""3.00e+06""",C,"=""0.00144222""","=""0.985207""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""3.99e+06""",C,"=""0.00206837""","=""0.985207""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).8d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""2.96e+05""",D,"=""0.00000000""","=""0.98036640""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.06e+07""",C,"=""0.00000000""","=""0.98036640""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""3""",,"=""T5713LS""","=""""",
"=""""","=""2.66e+06""",C,"=""0.00000000""","=""0.98036640""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""6.90e+06""",C,"=""0.00000000""","=""0.97958678""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).8s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""7.95e+06""",C,"=""0.00144222""","=""0.98036640""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""4.42e+06""",C,"=""0.00144222""","=""0.98036640""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""5.88e+06""",C,"=""0.00206837""","=""0.98036640""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).7d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""4.12e+06""",C,"=""0.00144222""","=""0.97958678""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).8s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.37e+06""",D,"=""0.00206837""","=""0.97958678""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).8s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""90""","=""1.33e+08""",B,"=""0.14459860""","=""1.11901462""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*<3/2>).4s""","=""1D*""","=""2""",,"=""T5713""","=""L3760""",
"=""""","=""4.61e+05""",D,"=""0.00000000""","=""0.97292158""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).6d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.66e+07""",C+,"=""0.00000000""","=""0.97292158""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).6d""","=""3D*""","=""3""",,"=""T5713LS""","=""""",
"=""""","=""4.15e+06""",C,"=""0.00000000""","=""0.97292158""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).6d""","=""3D*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""1.11e+07""",C,"=""0.00000000""","=""0.97166523""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).7s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""1.24e+07""",C,"=""0.00144222""","=""0.97292158""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).6d""","=""3D*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""6.88e+06""",C,"=""0.00144222""","=""0.97292158""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).6d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""9.16e+06""",C,"=""0.00206837""","=""0.97292158""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).6d""","=""3D*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""6.63e+06""",C,"=""0.00144222""","=""0.97166523""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).7s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""2.21e+06""",D,"=""0.00206837""","=""0.97166523""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).7s""","=""3S*""","=""1""",,"=""T5713LS""","=""""",
