intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""350""","=""5.49e+07""",B,"=""0.00070272""","=""0.36232238""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p.4s""","=""3P*""","=""1""",,"=""T5814""","=""L3521""",
"=""425""","=""2.22e+08""",B,"=""0.00070272""","=""0.36161959""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p.4s""","=""3P*""","=""0""",,"=""T5814""","=""L3521""",
"=""450""","=""9.04e+07""",B,"=""0.00203356""","=""0.36232238""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p.4s""","=""3P*""","=""1""",,"=""T5814""","=""L3521""",
"=""110""","=""2.45e+07""",C,"=""0.14028382""","=""0.50002163""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.5s""","=""1P*""","=""1""",,"=""T5071""","=""L3521""",
"=""""","=""4.62e-03""",D,"=""0.05739934""","=""0.41300307""","=""3s2.3p2""","=""1D""","=""2""","=""3s.3p3""","=""3D*""","=""3""",M2,"=""c22""","=""""",
"=""30""","=""4.20e-03""",D,"=""0.05739934""","=""0.41274592""","=""3s2.3p2""","=""1D""","=""2""","=""3s.3p3""","=""3D*""","=""2""",M2,"=""c22""","=""L3521""",
"=""""","=""1.78e-03""",E,"=""0.05739934""","=""0.41258698""","=""3s2.3p2""","=""1D""","=""2""","=""3s.3p3""","=""3D*""","=""1""",M2,"=""c22""","=""""",
"=""85""","=""4.24e+06""",D,"=""0.14028382""","=""0.49494393""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.5s""","=""3P*""","=""1""",,"=""T5071""","=""L3521""",
"=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""190""","=""1.06e+08""",B,"=""0.14028382""","=""0.48650118""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.3d""","=""1P*""","=""1""",,"=""T5814""","=""L3521""",
"=""1000""","=""2.17e+08""",B,"=""0.05739934""","=""0.37354553""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4s""","=""1P*""","=""1""",,"=""T5814""","=""L3521""",
"=""55""","=""6.00e+04""",E,"=""0.05739934""","=""0.36409723""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4s""","=""3P*""","=""2""",,"=""T5814""","=""L3521""",
"=""150""","=""2.66e+06""",D+,"=""0.05739934""","=""0.36232238""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.4s""","=""3P*""","=""1""",,"=""T5814""","=""L3521""",
"=""""","=""6.57e-04""",D,"=""0.00000000""","=""0.30368934""","=""3s2.3p2""","=""3P""","=""0""","=""3s.3p3""","=""5S*""","=""2""",M2,"=""c22""","=""""",
"=""50""","=""1.1e+03""",E,"=""0.00070272""","=""0.30368934""","=""3s2.3p2""","=""3P""","=""1""","=""3s.3p3""","=""5S*""","=""2""",,"=""T6066c4""","=""L3521""",
"=""""","=""1.45e-03""",D,"=""0.00070272""","=""0.30368934""","=""3s2.3p2""","=""3P""","=""1""","=""3s.3p3""","=""5S*""","=""2""",M2,"=""c22""","=""""",
"=""""","=""1.09e-03""",D,"=""0.00203356""","=""0.30368934""","=""3s2.3p2""","=""3P""","=""2""","=""3s.3p3""","=""5S*""","=""2""",M2,"=""c22""","=""""",
"=""75""","=""3.3e+03""",E,"=""0.00203356""","=""0.30368934""","=""3s2.3p2""","=""3P""","=""2""","=""3s.3p3""","=""5S*""","=""2""",,"=""T6066c4""","=""L3521""",
"=""300""","=""1.33e+07""",B,"=""0.14028382""","=""0.37354553""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.4s""","=""1P*""","=""1""",,"=""T5814""","=""L3521""",
"=""70""","=""6.09e+04""",E,"=""0.14028382""","=""0.36232238""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.4s""","=""3P*""","=""1""",,"=""T8363c22""","=""L3521""",
"=""""","=""""",,"=""0.14028382""","=""0.36161959""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.4s""","=""3P*""","=""0""",,"=""""","=""""",
"=""""","=""3.4e+05""",D,"=""0.36161959""","=""0.55456642""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""""","=""1.0e+06""",D,"=""0.36232238""","=""0.55456642""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""""","=""5.7e+05""",D,"=""0.36232238""","=""0.55419549""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""2""",,"=""T6066c4,LS""","=""""",
"=""""","=""7.5e+05""",D,"=""0.36161959""","=""0.55319886""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""""","=""5.7e+05""",D,"=""0.36232238""","=""0.55319886""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""50""","=""1.7e+06""",D,"=""0.36409723""","=""0.55456642""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""1""",,"=""T6066c4,LS""","=""L3521""",
"=""35""","=""2.2e+06""",D,"=""0.36232238""","=""0.5524250""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<1/2>).6p<1/2>""","=""(1/2,1/2)""","=""0""",,"=""T6066c4,LS""","=""L3521""",
"=""80""","=""1.7e+06""",D,"=""0.36409723""","=""0.55419549""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<1/2>""","=""(3/2,1/2)""","=""2""",,"=""T6066c4,LS""","=""L3521""",
"=""""","=""6.0e+05""",D,"=""0.36161959""","=""0.55119904""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""""","=""9.1e+05""",D,"=""0.36409723""","=""0.55319886""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""""","=""1.1e+06""",D,"=""0.36409723""","=""0.5531804""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""3""",,"=""T6066c4,LS""","=""""",
"=""""","=""8.0e+05""",D,"=""0.36232238""","=""0.55128338""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""2""",,"=""T6066c4,LS""","=""""",
"=""""","=""4.5e+05""",E,"=""0.36232238""","=""0.55119904""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""""","=""2.6e+05""",E,"=""0.36409723""","=""0.55128338""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""2""",,"=""T6066c4,LS""","=""""",
"=""""","=""2.9e+04""",E,"=""0.36409723""","=""0.55119904""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.(2P*<1/2>).6p<3/2>""","=""(1/2,3/2)""","=""1""",,"=""T6066c4,LS""","=""""",
"=""30""","=""4.2e+06""",D,"=""0.37354553""","=""0.55767754""","=""3s2.3p.4s""","=""1P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""0""",,"=""T1619CA""","=""L3521""",
"=""40""","=""2.8e+06""",D,"=""0.37354553""","=""0.55552758""","=""3s2.3p.4s""","=""1P*""","=""1""","=""3s2.3p.(2P*<3/2>).6p<3/2>""","=""(3/2,3/2)""","=""2""",,"=""T1619CA""","=""L3521""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""5.4e+05""",D,"=""0.36161959""","=""0.52436054""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.5p""","=""3S""","=""1""",,"=""T6066c4,LS""","=""""",
"=""30""","=""1.6e+06""",D,"=""0.36232238""","=""0.52436054""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.5p""","=""3S""","=""1""",,"=""T6066c4,LS""","=""L3521""",
"=""90""","=""9.7e+05""",D,"=""0.36232238""","=""0.52368913""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.5p""","=""3P""","=""2""",,"=""T6066c4,LS""","=""L3521""",
"=""80""","=""6.31e+05""",D,"=""0.36161959""","=""0.52241836""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.5p""","=""3P""","=""1""",,"=""T2301""","=""L3521""",
"=""120""","=""2.6e+06""",D,"=""0.36409723""","=""0.52436054""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.5p""","=""3S""","=""1""",,"=""T6066c4,LS""","=""L3521""",
"=""100""","=""9.26e+05""",D+,"=""0.36232238""","=""0.52241836""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.5p""","=""3P""","=""1""",,"=""T2301""","=""L3521""",
"=""90""","=""1.83e+06""",D,"=""0.36232238""","=""0.52211848""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.5p""","=""3P""","=""0""",,"=""T2301""","=""L3521""",
"=""160""","=""1.39e+06""",D+,"=""0.36409723""","=""0.52368913""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.5p""","=""3P""","=""2""",,"=""T2301""","=""L3521""",
"=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""45""","=""1.23e+06""",E,"=""0.36409723""","=""0.52241836""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.5p""","=""3P""","=""1""",,"=""T8363""","=""L3521""",
"=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""70""","=""3.56e+06""",D+,"=""0.37354553""","=""0.53137494""","=""3s2.3p.4s""","=""1P*""","=""1""","=""3s2.3p.5p""","=""1S""","=""0""",,"=""T2301""","=""L3521""",
"=""70""","=""2.97e+05""",D,"=""0.36161959""","=""0.51922407""","=""3s2.3p.4s""","=""3P*""","=""0""","=""3s2.3p.5p""","=""3D""","=""1""",,"=""T2301""","=""L3521""",
"=""90""","=""3.83e+05""",E,"=""0.36232238""","=""0.51958165""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.5p""","=""3D""","=""2""",,"=""T8363""","=""L3521""",
"=""100""","=""2.53e+05""",D,"=""0.36409723""","=""0.52122677""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.5p""","=""3D""","=""3""",,"=""T2301""","=""L3521""",
"=""""","=""2.12e+05""",E,"=""0.36232238""","=""0.51922407""","=""3s2.3p.4s""","=""3P*""","=""1""","=""3s2.3p.5p""","=""3D""","=""1""",,"=""T8363""","=""""",
"=""""","=""1.24e+05""",E,"=""0.36409723""","=""0.51958165""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.5p""","=""3D""","=""2""",,"=""T8363""","=""""",
"=""""","=""1.36e+04""",E,"=""0.36409723""","=""0.51922407""","=""3s2.3p.4s""","=""3P*""","=""2""","=""3s2.3p.5p""","=""3D""","=""1""",,"=""T8363""","=""""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""200""","=""2.22e+06""",C,"=""0.37354553""","=""0.52669479""","=""3s2.3p.4s""","=""1P*""","=""1""","=""3s2.3p.5p""","=""1D""","=""2""",,"=""T2301""","=""L3521""",
"=""90""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""85""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""90""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""125""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""125""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""45""","=""1.0e+04""",E,"=""0.37354553""","=""0.51742132""","=""3s2.3p.4s""","=""1P*""","=""1""","=""3s2.3p.5p""","=""1P""","=""1""",,"=""T1619CA""","=""L3521""",
"=""""","=""5.9e+05""",D,"=""0.43759111""","=""0.5773445""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.7d""","=""1D*""","=""2""",,"=""T6066c4,LS""","=""""",
"=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""2.74e-02""",D,"=""0.00070272""","=""0.14028382""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p2""","=""1S""","=""0""",M1,"=""c22,T4209""","=""""",
"=""45""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""1.1e+05""",E,"=""0.43834062""","=""0.5773445""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.7d""","=""1D*""","=""2""",,"=""T6066c4,LS""","=""""",
"=""45""","=""6.9e+05""",D,"=""0.43981659""","=""0.57878701""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.7d""","=""3F*""","=""4""",,"=""T6066c4,LS""","=""L3521""",
"=""""","=""6.0e+05""",D,"=""0.43834062""","=""0.5772029""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.7d""","=""3F*""","=""3""",,"=""T6066c4,LS""","=""""",
"=""""","=""7.75e-04""",D,"=""0.00203356""","=""0.14028382""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p2""","=""1S""","=""0""",E2,"=""c22,T4209""","=""""",
"=""""","=""2.9e+03""",E,"=""0.43981659""","=""0.5773445""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.7d""","=""1D*""","=""2""",,"=""T6066c4,LS""","=""""",
"=""""","=""7.3e+04""",E,"=""0.43981659""","=""0.5772029""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.7d""","=""3F*""","=""3""",,"=""T6066c4,LS""","=""""",
"=""100""","=""3.4e+06""",D,"=""0.43088407""","=""0.56641458""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.6d""","=""1D*""","=""2""",,"=""T1619CA""","=""L3521""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""80""","=""3.26e+06""",D,"=""0.43759111""","=""0.5681744""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.6d""","=""3F*""","=""2""",,"=""T6066LS""","=""L3521""",
"=""180""","=""3.42e+06""",D+,"=""0.43834062""","=""0.56841941""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.6d""","=""3F*""","=""3""",,"=""T6066LS""","=""L3521""",
"=""180""","=""3.83e+06""",D+,"=""0.43981659""","=""0.5698525""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.6d""","=""3F*""","=""4""",,"=""T6066LS""","=""L3521""",
"=""""","=""5.96e+05""",E,"=""0.43834062""","=""0.5681744""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.6d""","=""3F*""","=""2""",,"=""T6066LS""","=""""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""90""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""4.13e+05""",E,"=""0.43981659""","=""0.56841941""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.6d""","=""3F*""","=""3""",,"=""T6066LS""","=""""",
"=""""","=""1.62e+04""",E,"=""0.43981659""","=""0.5681744""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.6d""","=""3F*""","=""2""",,"=""T6066LS""","=""""",
"=""70""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""70""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""65""","=""7.17e+05""",E,"=""0.44677869""","=""0.5734221""","=""3s2.3p.4p""","=""3P""","=""0""","=""3s2.3p.6d""","=""3D*""","=""1""",,"=""T6066LS""","=""L3521""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""5.35e+05""",E,"=""0.44707309""","=""0.5734221""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.6d""","=""3D*""","=""1""",,"=""T6066LS""","=""""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""60""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""1.25e+06""",D,"=""0.44823966""","=""0.5735163""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.6d""","=""3D*""","=""3""",,"=""T6066LS""","=""""",
"=""160""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""3.46e+04""",E,"=""0.44823966""","=""0.5734221""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.6d""","=""3D*""","=""1""",,"=""T6066LS""","=""""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""400""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""9.33e+05""",E,"=""0.44707309""","=""0.5720478""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.6d""","=""3D*""","=""2""",,"=""T6066LS""","=""""",
"=""55""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""3.02e+05""",E,"=""0.44823966""","=""0.5720478""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.6d""","=""3D*""","=""2""",,"=""T6066LS""","=""""",
"=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""375""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""275""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""425""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""85""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""100""","=""4.62e+06""",C+,"=""0.43088407""","=""0.54950187""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.5d""","=""1D*""","=""2""",,"=""T2301""","=""L3521""",
"=""40""","=""5.34e+06""",C,"=""0.4561329""","=""0.5737940""","=""3s2.3p.3d""","=""3F*""","=""4""","=""3s2.3p.(2P*<3/2>).6f""","=""2[9/2]""","=""5""",,"=""T6066LS'""","=""L3521""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""90""","=""5.22e+06""",C+,"=""0.43759111""","=""0.55264192""","=""3s2.3p.4p""","=""3D""","=""1""","=""3s2.3p.5d""","=""3F*""","=""2""",,"=""T2301""","=""L3521""",
"=""""","=""2.08e+06""",D,"=""0.45735936""","=""0.5723018""","=""3s2.3p.4p""","=""1D""","=""2""","=""3s2.3p.6d""","=""1F*""","=""3""",,"=""T6066""","=""""",
"=""120""","=""5.13e+06""",C+,"=""0.43834062""","=""0.55318889""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.5d""","=""3F*""","=""3""",,"=""T2301""","=""L3521""",
"=""140""","=""5.75e+06""",B,"=""0.43981659""","=""0.55449640""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.5d""","=""3F*""","=""4""",,"=""T2301""","=""L3521""",
"=""35""","=""7.11e+05""",C,"=""0.43834062""","=""0.55264192""","=""3s2.3p.4p""","=""3D""","=""2""","=""3s2.3p.5d""","=""3F*""","=""2""",,"=""T2301""","=""L3521""",
"=""""","=""9.20e+04""",E,"=""0.46018838""","=""0.5739703""","=""3s2.3p.3d""","=""3P*""","=""2""","=""3s2.3p.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",,"=""T6066LS'""","=""""",
"=""""","=""9.77e+05""",E,"=""0.44677869""","=""0.5605365""","=""3s2.3p.4p""","=""3P""","=""0""","=""3s2.3p.5d""","=""3D*""","=""1""",,"=""T6066LS""","=""""",
"=""""","=""7.26e+05""",E,"=""0.44707309""","=""0.5605365""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.5d""","=""3D*""","=""1""",,"=""T6066LS""","=""""",
"=""35""","=""8.11e+05""",D,"=""0.43981659""","=""0.55318889""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.5d""","=""3F*""","=""3""",,"=""T8363""","=""L3521""",
"=""""","=""1.36e+06""",D,"=""0.46079491""","=""0.5739703""","=""3s2.3p.3d""","=""3P*""","=""1""","=""3s2.3p.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",,"=""T6066LS'""","=""""",
"=""""","=""1.29e+06""",D,"=""0.44707309""","=""0.5599541""","=""3s2.3p.4p""","=""3P""","=""1""","=""3s2.3p.5d""","=""3D*""","=""2""",,"=""T6066LS""","=""""",
"=""""","=""1.72e+06""",D,"=""0.44823966""","=""0.56111099""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.5d""","=""3D*""","=""3""",,"=""T6066LS""","=""""",
"=""""","=""1.80e+06""",D,"=""0.4611234""","=""0.5739703""","=""3s2.3p.3d""","=""3P*""","=""0""","=""3s2.3p.(2P*<3/2>).6f""","=""2[3/2]""","=""1""",,"=""T6066LS'""","=""""",
"=""""","=""3.16e+04""",E,"=""0.43981659""","=""0.55264192""","=""3s2.3p.4p""","=""3D""","=""3""","=""3s2.3p.5d""","=""3F*""","=""2""",,"=""T8363""","=""""",
"=""70""","=""1.5e+06""",D,"=""0.43088407""","=""0.54344930""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.(2P*<3/2>).6s<1/2>""","=""(3/2,1/2)*""","=""1""",,"=""T1619CA""","=""L3521""",
"=""""","=""4.69e+04""",E,"=""0.44823966""","=""0.5605365""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.5d""","=""3D*""","=""1""",,"=""T6066LS""","=""""",
"=""""","=""4.16e+05""",E,"=""0.44823966""","=""0.5599541""","=""3s2.3p.4p""","=""3P""","=""2""","=""3s2.3p.5d""","=""3D*""","=""2""",,"=""T6066LS""","=""""",
"=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""3.40e+05""",D,"=""0.45735936""","=""0.56641458""","=""3s2.3p.4p""","=""1D""","=""2""","=""3s2.3p.6d""","=""1D*""","=""2""",,"=""T2301""","=""""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""60""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""120""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""50""","=""9.12e+06""",C,"=""0.4561329""","=""0.5614715""","=""3s2.3p.3d""","=""3F*""","=""4""","=""3s2.3p.(2P*<3/2>).5f""","=""2[9/2]""","=""5""",,"=""T6066LS'""","=""L3521""",
"=""""","=""1.9e+04""",E,"=""0.43088407""","=""0.53583896""","=""3s2.3p.4p""","=""1P""","=""1""","=""3s2.3p.4d""","=""1P*""","=""1""",,"=""T1619CA""","=""""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""75""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""3.42e+06""",D+,"=""0.45735936""","=""0.5597297""","=""3s2.3p.4p""","=""1D""","=""2""","=""3s2.3p.5d""","=""1F*""","=""3""",,"=""T6066""","=""""",
