intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""g,a*""","=""""",,"=""0.00102117""","=""0.43889""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.31d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a*""","=""""",,"=""0.00000000""","=""0.43787""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.22d""","=""2D""","=""3/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43882""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.30d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43875""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.29d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.437692""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.21d""","=""2D""","=""3/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43866""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.28d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43857""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.27d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.437451""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.20d""","=""2D""","=""3/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43846""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.26d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43834""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.25d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a*""","=""""",,"=""0.00000000""","=""0.437181""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.19d""","=""2D""","=""3/2""",,"=""""","=""L130,L7413""",
"=""g,a*""","=""""",,"=""0.00102117""","=""0.43820""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.24d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43805""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.23d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.436868""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.18d""","=""2D""","=""3/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43787""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.22d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.437692""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.21d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.437451""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.20d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.437181""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.19d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.436049""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.16d""","=""2D""","=""3/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.436868""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.18d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.435522""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.15d""","=""2D""","=""3/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.436498""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.17d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""1""","=""""",,"=""0.29558583""","=""0.730762""","=""3s2.3d""","=""2D""","=""5/2""","=""3s.3p.(3P*).5d""","=""2D*""","=""5/2""",,"=""""","=""L3514""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.436049""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.16d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.434868""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.14d""","=""2D""","=""3/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.435522""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.15d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.434060""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.13d""","=""2D""","=""3/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""[0.4350153]""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.16s""","=""2S""","=""1/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.434868""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.14d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00000000""","=""[0.4332721]""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.14s""","=""2S""","=""1/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""[0.4342423]""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.15s""","=""2S""","=""1/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.433044""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.12d""","=""2D""","=""3/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.434060""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.13d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""[0.4332721]""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.14s""","=""2S""","=""1/2""",,"=""""","=""L130""",
"=""g,a*""","=""""",,"=""0.00000000""","=""[0.4320314]""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.13s""","=""2S""","=""1/2""",,"=""""","=""L130,L7413""",
"=""g,a*""","=""""",,"=""0.00102117""","=""0.433044""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.12d""","=""2D""","=""5/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00102117""","=""[0.4320314]""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.13s""","=""2S""","=""1/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""""",,"=""0.00000000""","=""[0.4304097]""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.12s""","=""2S""","=""1/2""",,"=""""","=""L130,L7413""",
"=""g,a""","=""1.03e+07""",C,"=""0.00000000""","=""0.4300486""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.10d""","=""2D""","=""3/2""",,"=""T6527c4,LS""","=""L99""",
"=""g,a""","=""""",,"=""0.00102117""","=""[0.4304097]""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.12s""","=""2S""","=""1/2""",,"=""""","=""L130,L7413""",
"=""""","=""2.0e+06""",D,"=""0.00102117""","=""0.4300486""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.10d""","=""2D""","=""3/2""",,"=""T6527c4,LS""","=""""",
"=""1g""","=""1.22e+07""",C,"=""0.00102117""","=""0.4300486""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.10d""","=""2D""","=""5/2""",,"=""T6527c4,LS""","=""L4737""",
"=""g,a""","=""""",,"=""0.00000000""","=""[0.4282327]""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.11s""","=""2S""","=""1/2""",,"=""""","=""L130""",
