intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""6.79e+04""",D+,"=""0.89127239""","=""1.02797819""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""1.70e+05""",D+,"=""0.89127239""","=""1.02791863""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""1.50e+06""",C,"=""0.87003504""","=""1.00599748""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""2.99e+06""",C,"=""0.87003504""","=""1.00590938""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""2.51e+06""",C,"=""0.87020253""","=""1.00605118""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""1.91e+06""",C,"=""0.87020253""","=""1.00599748""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""5.96e+05""",C,"=""0.87020253""","=""1.00590938""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""1.95e+05""",D+,"=""0.87003504""","=""1.00558332""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""1/2""",,"=""u18,LS""","=""""",
"=""185""","=""3.56e+06""",C,"=""0.87055301""","=""1.00606817""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""7/2""",,"=""u18,LS""","=""L3513""",
"=""""","=""1.07e+06""",C,"=""0.87055301""","=""1.00605118""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""1.78e+05""",C,"=""0.87055301""","=""1.00599748""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4D""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""9.73e+05""",D+,"=""0.87020253""","=""1.00558332""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""4.85e+05""",D+,"=""0.87003504""","=""1.00533461""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""1.55e+05""",D+,"=""0.87020253""","=""1.00533461""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""3.47e+05""",D+,"=""0.87020253""","=""1.00512732""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""5.18e+05""",D+,"=""0.87055301""","=""1.00533461""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""8.02e+05""",D+,"=""0.87055301""","=""1.00512732""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""2.90e+02""",C,"=""0.75894029""","=""0.89127239""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""1.27e+03""",C,"=""0.75924793""","=""0.89127239""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""8.1e+01""",D,"=""0.75894029""","=""0.89094744""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",,"=""T7370""","=""""",
"=""""","=""8.7e+01""",C,"=""0.75924793""","=""0.89094744""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",,"=""T7370""","=""""",
"=""""","=""7.0e+02""",C,"=""0.75967431""","=""0.89127239""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""7.75e+05""",B,"=""0.87020253""","=""1.00172544""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,"=""T6340n""","=""""",
"=""""","=""1.83e+06""",B,"=""0.87055301""","=""1.00172544""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,"=""T6340n""","=""""",
"=""""","=""1.03e+06""",B,"=""0.87003504""","=""1.00108627""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""T6340n""","=""""",
"=""""","=""4.67e+05""",B,"=""0.87020253""","=""1.00108627""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""T6340n""","=""""",
"=""""","=""3.83e+05""",B,"=""0.87003504""","=""1.00068270""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",,"=""T6340n""","=""""",
"=""""","=""9.83e+05""",B,"=""0.87055301""","=""1.00108627""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""T6340n""","=""""",
"=""""","=""2.04e+06""",B,"=""0.87020253""","=""1.00068270""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",,"=""T6340n""","=""""",
"=""""","=""4.03e+04""",C,"=""0.88199424""","=""1.00667893""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""5.41e+05""",C,"=""0.88199424""","=""1.00646741""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""5.55e+05""",C,"=""0.88269017""","=""1.00667893""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""1.32e+06""",D+,"=""0.88165853""","=""1.00558332""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""1/2""",,"=""T5723LS""","=""""",
"=""""","=""5.91e+04""",C,"=""0.88269017""","=""1.00646741""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""1.31e+06""",D+,"=""0.88165853""","=""1.00533461""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""3/2""",,"=""T5723LS""","=""""",
"=""""","=""1.30e+06""",D+,"=""0.88165853""","=""1.00512732""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""4P""","=""5/2""",,"=""T5723LS""","=""""",
"=""""","=""1.94e+03""",C,"=""0.75924793""","=""0.88269017""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""",,"=""T7370""","=""""",
"=""""","=""4.3e-04""",D,"=""0.78494129""","=""0.90820439""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""",M1,"=""T7370""","=""""",
"=""210""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
"=""""","=""1.14e+04""",B,"=""0.75894029""","=""0.88199424""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""4.39e+03""",B,"=""0.75967431""","=""0.88269017""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""",,"=""T7370""","=""""",
"=""160""","=""1.52e+06""",C,"=""0.88199424""","=""1.00500276""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",,"=""u18,LS""","=""L3513""",
"=""265""","=""1.63e+06""",C,"=""0.88269017""","=""1.00569675""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",,"=""u18,LS""","=""L3513""",
"=""""","=""1.63e+04""",B,"=""0.75924793""","=""0.88199424""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""""",
"=""685""","=""5.64e+06""",B+,"=""0.75894029""","=""0.88165853""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""""","=""9.06e+05""",D+,"=""0.88199424""","=""1.00462803""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""1.4e-03""",D,"=""0.78569910""","=""0.90820439""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""",M1,"=""T7370""","=""""",
"=""""","=""5.0e-04""",D,"=""0.78569910""","=""0.90819997""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""",M1,"=""T7370""","=""""",
"=""785""","=""1.19e+07""",B+,"=""0.75924793""","=""0.88165853""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""""","=""9.01e+04""",D+,"=""0.88199424""","=""1.00439952""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""1.49e+04""",B,"=""0.75967431""","=""0.88199424""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""1.07e+05""",C,"=""0.88269017""","=""1.00500276""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",,"=""u18,LS""","=""""",
"=""900""","=""1.96e+07""",B+,"=""0.75967431""","=""0.88165853""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""""","=""7.97e+05""",D+,"=""0.88269017""","=""1.00439952""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""2.30e+05""",C+,"=""0.88199424""","=""1.00333996""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""T6340""","=""""",
"=""""","=""2.85e+06""",B,"=""0.88199424""","=""1.00271926""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,"=""T6340""","=""""",
"=""""","=""1.79e+06""",B,"=""0.88269017""","=""1.00333996""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""T6340""","=""""",
"=""""","=""7.01e+05""",D+,"=""0.88165853""","=""1.00172544""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,"=""T5723LS""","=""""",
"=""185""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
"=""""","=""6.90e+05""",D+,"=""0.88165853""","=""1.00108627""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""T5723LS""","=""""",
"=""""","=""6.83e+05""",D+,"=""0.88165853""","=""1.00068270""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",,"=""T5723LS""","=""""",
"=""""","=""6.93e+05""",C,"=""0.98041827""","=""1.098678""","=""2s2.2p2.(3P).4p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""1.37e+06""",C,"=""0.98078108""","=""1.098678""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""6.86e+05""",C,"=""0.89094744""","=""1.00646741""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""8.21e+05""",C,"=""0.89127239""","=""1.00667893""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""2.82e+07""",C,"=""0.90819997""","=""1.02353337""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",,"=""T5714n""","=""""",
"=""""","=""3.28e+06""",C,"=""0.90820439""","=""1.02353337""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",,"=""T5714n""","=""""",
"=""""","=""1.36e+05""",C,"=""0.89127239""","=""1.00646741""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""3.13e+07""",C,"=""0.90820439""","=""1.02329829""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""",,"=""T5714n""","=""""",
"=""""","=""2.36e+05""",D+,"=""0.89094744""","=""1.00333996""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""1.17e+06""",D+,"=""0.89127239""","=""1.00333996""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""9.29e+05""",D+,"=""0.89094744""","=""1.00271926""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
"=""""","=""1.32e+07""",C,"=""0.90819997""","=""1.01975894""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""9.39e+05""",C,"=""0.90820439""","=""1.01975894""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",,"=""u18,LS""","=""""",
"=""""","=""4.60e+05""",D+,"=""0.89127239""","=""1.00271926""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
"=""400""","=""8.21e+06""",B+,"=""0.75924793""","=""0.87055301""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""",,"=""T7370""","=""L3513""",
"=""400""","=""1.25e+07""",B+,"=""0.75894029""","=""0.87020253""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""250""","=""4.68e+06""",B+,"=""0.75894029""","=""0.87003504""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""",,"=""T7370""","=""L3513""",
"=""""","=""1.39e+06""",C,"=""0.90819997""","=""1.01928009""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""1.25e+07""",C,"=""0.90820439""","=""1.01928009""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",,"=""u18,LS""","=""""",
"=""300""","=""5.23e+06""",B+,"=""0.75924793""","=""0.87020253""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""570""","=""2.26e+07""",B+,"=""0.75967431""","=""0.87055301""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""",,"=""T7370""","=""L3513""",
"=""400""","=""2.62e+07""",B+,"=""0.75924793""","=""0.87003504""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""",,"=""T7370""","=""L3513""",
"=""400""","=""1.31e+07""",B+,"=""0.75967431""","=""0.87020253""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""500""","=""4.86e+06""",B+,"=""0.78494129""","=""0.89127239""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""570""","=""2.09e+07""",B+,"=""0.78494129""","=""0.89094744""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",,"=""T7370""","=""L3513""",
"=""650""","=""2.67e+07""",B+,"=""0.78569910""","=""0.89127239""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""""","=""5.46e+06""",C,"=""0.90819997""","=""1.01344989""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).5p""","=""2P*""","=""3/2""",,"=""u18,LS""","=""""",
"=""500""","=""1.07e+07""",B+,"=""0.78569910""","=""0.89094744""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",,"=""T7370""","=""L3513""",
"=""""","=""6.06e+05""",C,"=""0.90820439""","=""1.01344989""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2P*""","=""3/2""",,"=""u18,LS""","=""""",
"=""""","=""1.63e+05""",C,"=""0.85277783""","=""0.95792283""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""6.04e+06""",C,"=""0.90820439""","=""1.01331846""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2P*""","=""1/2""",,"=""u18,LS""","=""""",
"=""700""","=""2.53e+07""",B+,"=""0.75967431""","=""0.86462676""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""7/2""",,"=""T7370""","=""L3513""",
"=""650""","=""1.88e+07""",B+,"=""0.75924793""","=""0.86416265""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""",,"=""T7370""","=""L3513""",
"=""500""","=""1.15e+07""",B+,"=""0.75894029""","=""0.86382184""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""500""","=""2.16e+07""",B+,"=""0.75894029""","=""0.86361580""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""",,"=""T7370""","=""L3513""",
"=""570""","=""1.29e+07""",B+,"=""0.75924793""","=""0.86382184""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""500""","=""6.54e+06""",B+,"=""0.75967431""","=""0.86416265""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""5/2""",,"=""T7370""","=""L3513""",
"=""250""","=""3.75e+06""",B+,"=""0.75924793""","=""0.86361580""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""1/2""",,"=""T7370""","=""L3513""",
"=""200""","=""9.65e+05""",B+,"=""0.75967431""","=""0.86382184""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4D*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""""","=""2.62e+04""",C,"=""0.85277783""","=""0.9567964""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""1.22e+05""",C,"=""0.85277783""","=""0.9566880""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""",,"=""T7370""","=""""",
"=""""","=""7.5e+04""",C,"=""0.85277783""","=""0.9557925""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""",,"=""T7370""","=""""",
"=""""","=""9.8e+04""",C,"=""0.85277783""","=""0.9555522""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""3.68e+05""",C,"=""0.85277783""","=""0.95376973""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""3.20e+07""",C,"=""0.85277783""","=""0.95367769""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",,"=""T7370""","=""""",
"=""""","=""2.80e+07""",B,"=""0.90819997""","=""1.00891070""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(1D).3p""","=""2F*""","=""7/2""",,"=""T5714n""","=""""",
"=""""","=""1.88e+06""",B,"=""0.90819997""","=""1.00887049""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(1D).3p""","=""2F*""","=""5/2""",,"=""T5714n""","=""""",
"=""""","=""2.60e+07""",B,"=""0.90820439""","=""1.00887049""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2F*""","=""5/2""",,"=""T5714n""","=""""",
"=""""","=""3.21e+07""",C,"=""0.85277783""","=""0.95332631""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""2.44e+07""",C+,"=""0.90819997""","=""1.00735879""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""",,"=""T5714""","=""""",
"=""""","=""1.76e+06""",C+,"=""0.90820439""","=""1.00735879""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""",,"=""T5714""","=""""",
"=""""","=""2.70e+06""",C+,"=""0.90819997""","=""1.00714191""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""",,"=""T5714""","=""""",
"=""""","=""2.33e+07""",C+,"=""0.90820439""","=""1.00714191""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""",,"=""T5714""","=""""",
"=""""","=""9.51e+05""",C+,"=""1.00714191""","=""1.104460""","=""2s2.2p2.(1D).3p""","=""2D*""","=""3/2""","=""2s.2p4""","=""2D""","=""5/2""",,"=""T5714""","=""""",
"=""""","=""1.36e+07""",C+,"=""1.00735879""","=""1.104460""","=""2s2.2p2.(1D).3p""","=""2D*""","=""5/2""","=""2s.2p4""","=""2D""","=""5/2""",,"=""T5714""","=""""",
"=""500""","=""2.13e+07""",B,"=""0.78494129""","=""0.88199424""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""L3513""",
"=""570""","=""2.51e+07""",B,"=""0.78569910""","=""0.88269017""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""",,"=""T7370""","=""L3513""",
"=""""","=""1.8e+04""",D,"=""0.85277783""","=""0.94973737""","=""2s2.2p2.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""2.93e+04""",C+,"=""0.78494129""","=""0.88165853""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""""",
"=""250""","=""3.73e+06""",B,"=""0.78569910""","=""0.88199424""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""L3513""",
