intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""5.3e+05""",E,"=""0.59765568""","=""0.7127142""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.6e+05""",E,"=""0.59572768""","=""0.7102648""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.0e+06""",E,"=""0.59642542""","=""0.7102648""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L5148""",
"=""""","=""2.3e+06""",D,"=""0.59950851""","=""0.7127142""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.5e+06""",E,"=""0.59572768""","=""0.7086878""","=""3s2.3p2.(3P).4p""","=""4D*""","=""1/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""1/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""2.0e+06""",D,"=""0.59765568""","=""0.7102648""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.5e+06""",E,"=""0.59642542""","=""0.7086878""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""1/2""",,"=""T1619CA,LS""","=""""",
"=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L5148""",
"=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L5148""",
"=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L5148""",
"=""140""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L5148""",
