intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""a""","=""""",,"=""0.000000000""","=""1.56976449""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).8s""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5692852""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.56921897""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).8d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.56811668""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).9s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.56448983""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.56438971""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).7d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.56414325""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.56272718""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.561219259""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).7s""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.557063082""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.556911698""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.554230185""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""1.48e+07""",B,"=""0.000000000""","=""1.551851427""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).5d""","=""2[3/2]*""","=""1""",,"=""T5842""","=""L10092""",
"=""a""","=""9.99e+06""",C+,"=""0.000000000""","=""1.546671979""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T5842""","=""L10092""",
"=""a""","=""2.62e+07""",C+,"=""0.000000000""","=""1.544752519""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",,"=""T5842n,T6976""","=""L10092""",
"=""a""","=""8.5e+06""",D+,"=""0.000000000""","=""1.544492120""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T5842n,T6976""","=""L10092""",
"=""a""","=""2.06e+07""",B+,"=""0.000000000""","=""1.539743810""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T6844""","=""L10092""",
"=""30""","=""2.80e+07""",A,"=""0.000000000""","=""1.529176870""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6844""","=""L6178""",
"=""20""","=""4.29e+07""",B,"=""0.000000000""","=""1.522061946""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""1""",,"=""T6844n,T6976""","=""L6178""",
"=""10""","=""1.52e+07""",C,"=""0.000000000""","=""1.521591278""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T6844n,T6976""","=""L6178""",
