intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""g,a""","=""""",,"=""0.00000000""","=""0.8369""","=""2p6.3s2""","=""1S""","=""0""","=""3p.6s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8349""","=""2p6.3s2""","=""1S""","=""0""","=""3p.6s""","=""3P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.82722""","=""2p6.3s2""","=""1S""","=""0""","=""3p.4d""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8025""","=""2p6.3s2""","=""1S""","=""0""","=""3p.5s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.7981""","=""2p6.3s2""","=""1S""","=""0""","=""3p.5s""","=""3P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.78301""","=""2p6.3s2""","=""1S""","=""0""","=""3p.3d""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.7168""","=""2p6.3s2""","=""1S""","=""0""","=""3p.4s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.7011""","=""2p6.3s2""","=""1S""","=""0""","=""3p.4s""","=""3P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616912""","=""2p6.3s2""","=""1S""","=""0""","=""3s.59p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616801""","=""2p6.3s2""","=""1S""","=""0""","=""3s.58p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616704""","=""2p6.3s2""","=""1S""","=""0""","=""3s.57p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616583""","=""2p6.3s2""","=""1S""","=""0""","=""3s.56p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616451""","=""2p6.3s2""","=""1S""","=""0""","=""3s.55p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616320""","=""2p6.3s2""","=""1S""","=""0""","=""3s.54p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616194""","=""2p6.3s2""","=""1S""","=""0""","=""3s.53p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5616042""","=""2p6.3s2""","=""1S""","=""0""","=""3s.52p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5615881""","=""2p6.3s2""","=""1S""","=""0""","=""3s.51p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5615724""","=""2p6.3s2""","=""1S""","=""0""","=""3s.50p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5615546""","=""2p6.3s2""","=""1S""","=""0""","=""3s.49p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5615358""","=""2p6.3s2""","=""1S""","=""0""","=""3s.48p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5615157""","=""2p6.3s2""","=""1S""","=""0""","=""3s.47p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5614943""","=""2p6.3s2""","=""1S""","=""0""","=""3s.46p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5614717""","=""2p6.3s2""","=""1S""","=""0""","=""3s.45p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5614468""","=""2p6.3s2""","=""1S""","=""0""","=""3s.44p""","=""1P*""","=""1""",,"=""""","=""L2195""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.5614212""","=""2p6.3s2""","=""1S""","=""0""","=""3s.43p""","=""1P*""","=""1""",,"=""""","=""L2195""",
